sector_hours,utilization,capacity,load_factor
LFBBZX2_1100_1200_E,0,44,0.0
LFBBZX2_1200_1300_E,0,44,0.0
LFBBZX2_1300_1400_E,0,44,0.0
LFBBZX2_1400_1500_E,0,44,0.0
LFBBZX2_1500_1600_E,0,44,0.0
LFBBZX3_0500_0600_E,0,42,0.0
LFBBZX3_0600_0700_E,0,42,0.0
LFBBZX3_0700_0800_E,0,42,0.0
LFBBZX3_0800_0900_E,0,42,0.0
LFBBZX3_0900_1000_E,0,42,0.0
LFBBZX3_1000_1100_E,0,42,0.0
LFBBZX3_1100_1200_E,0,42,0.0
LFBBZX3_1200_1300_E,0,42,0.0
LFBBZX3_1300_1400_E,0,42,0.0
LFBBZX3_1400_1500_E,0,42,0.0
LFBBZX3_1500_1600_E,0,42,0.0
LFBBZX3_1600_1630_E,0,21,0.0
LFBBZX3_1900_1930_E,0,21,0.0
LFBBZX3_2030_2100_E,0,21,0.0
LFBBZX4_0445_0500_E,0,15,0.0
LFBBZX4_0500_0600_E,0,57,0.0
LFBBZX4_0600_0700_E,0,57,0.0
LFBBZX4_0700_0800_E,0,57,0.0
LFBBZX4_1000_1100_E,0,57,0.0
LFBBZX4_1100_1200_E,0,57,0.0
LFBBZX4_1200_1300_E,0,57,0.0
LFBBZX4_1300_1400_E,0,57,0.0
LFBBZX4_1400_1500_E,0,57,0.0
LFBBZX4_1500_1600_E,0,57,0.0
LFBBZX4_1600_1630_E,0,29,0.0
LFBBZX4_1630_1700_E,0,29,0.0
LFBBZX4_1700_1800_E,0,57,0.0
LFBBZX4_1800_1900_E,0,57,0.0
LFBBZX4_1930_2000_E,0,29,0.0
LFBBZX4_2000_2030_E,0,29,0.0
LFEE2F_0520_0600_E,0,27,0.0
LFEE2F_0600_0620_E,0,14,0.0
LFEE2F_0730_0800_E,0,20,0.0
LFEE2F_0800_0900_E,0,40,0.0
LFEE2F_0900_0950_E,0,34,0.0
LFEE2F_1230_1300_E,0,20,0.0
LFEE2F_1300_1345_E,0,30,0.0
LFEE2F_1415_1500_E,0,30,0.0
LFEE2F_1500_1600_E,0,40,0.0
LFEE2F_1600_1620_E,0,14,0.0
LFEE2F_1700_1800_E,0,40,0.0
LFEE2F_1800_1840_E,0,27,0.0
LFEE4E_0430_0500_E,0,20,0.0
LFEE4E_0500_0520_E,0,14,0.0
LFEE4E_0630_0700_E,0,20,0.0
LFEE4E_0700_0740_E,0,27,0.0
LFEE4E_1300_1345_E,0,30,0.0
LFEE4E_1730_1800_E,0,20,0.0
LFEE4E_1800_1820_E,0,14,0.0
LFEE4H_0430_0500_E,0,19,0.0
LFEE4H_0500_0520_E,0,13,0.0
LFEE4H_0630_0700_E,0,19,0.0
LFEE4H_0700_0740_E,0,26,0.0
LFEE4H_1454_1520_E,0,17,0.0
LFEE4H_1730_1800_E,0,19,0.0
LFEE4H_1800_1820_E,0,13,0.0
LFEE4H_1820_1900_E,0,26,0.0
LFEE4H_1900_2000_E,0,38,0.0
LFEE4H_2000_2100_E,0,38,0.0
LFEE4N_0400_0415_E,0,11,0.0
LFEE4N_0415_0430_E,0,11,0.0
LFEE4N_0430_0500_E,0,22,0.0
LFEE4N_0500_0600_E,0,44,0.0
LFEE4N_0600_0700_E,0,44,0.0
LFEE4N_0700_0800_E,0,44,0.0
LFEE4N_1800_1900_E,0,44,0.0
LFEE4N_1900_1930_E,0,22,0.0
LFEE5EH_0000_0100_E,0,12,0.0
LFEE5EH_0100_0200_E,0,12,0.0
LFEE5EH_0200_0300_E,0,12,0.0
LFEE5EH_0300_0400_E,0,12,0.0
LFEE5EH_0400_0430_E,0,10,0.0
LFEE5EH_2100_2130_E,0,19,0.0
LFEE5EH_2130_2200_E,0,19,0.0
LFEE5EH_2200_2220_E,0,13,0.0
LFEE5EH_2220_2300_E,0,26,0.0
LFEE5EH_2300_2400_E,0,38,0.0
LFEE5R_0415_0430_E,0,11,0.0
LFEEE_0800_0830_E,0,13,0.0
LFEEE_0830_0900_E,0,13,0.0
LFEEE_0900_0920_E,0,9,0.0
LFEEESE_0430_0500_E,0,17,0.0
LFEEESE_0500_0520_E,0,11,0.0
LFEEESE_0520_0600_E,0,22,0.0
LFEEESE_0600_0630_E,0,17,0.0
LFEEESE_0630_0700_E,0,17,0.0
LFEEESE_0700_0740_E,0,22,0.0
LFEEESE_0740_0800_E,0,11,0.0
LFEEESE_0920_1000_E,0,22,0.0
LFEEESE_1000_1100_E,0,33,0.0
LFEEESE_1100_1200_E,0,33,0.0
LFEEESE_1200_1300_E,0,33,0.0
LFEEESE_1300_1345_E,0,25,0.0
LFEEESE_1345_1400_E,0,9,0.0
LFEEESE_1400_1454_E,0,30,0.0
LFEEESE_1454_1520_E,0,15,0.0
LFEEESE_1520_1600_E,0,22,0.0
LFEEESE_1600_1700_E,0,33,0.0
LFEEESE_1730_1800_E,0,17,0.0
LFEEESE_1800_1820_E,0,11,0.0
LFEEESE_1820_1900_E,0,22,0.0
LFEEESE_1900_2000_E,0,33,0.0
LFEEESE_2000_2100_E,0,33,0.0
LFEEHN_0940_1000_E,0,13,0.0
LFEEHN_1000_1110_E,0,45,0.0
LFEEHN_1110_1155_E,0,29,0.0
LFEEHN_1500_1600_E,0,38,0.0
LFEEHN_1600_1620_E,0,13,0.0
LFEEHN_1620_1700_E,0,26,0.0
LFEEHYR_0400_0415_E,0,10,0.0
LFEEHYR_0430_0500_E,0,19,0.0
LFEEHYR_0500_0600_E,0,38,0.0
LFEEHYR_0800_0820_E,0,13,0.0
LFEEHYR_0900_0920_E,0,13,0.0
LFEEHYR_0920_0940_E,0,13,0.0
LFEEHYR_0940_1000_E,0,13,0.0
LFEEHYR_1000_1110_E,0,45,0.0
LFEEHYR_1110_1155_E,0,29,0.0
LFEEHYR_1220_1300_E,0,26,0.0
LFEEHYR_1300_1320_E,0,13,0.0
LFEEHYR_1320_1345_E,0,16,0.0
LFEEHYR_1440_1500_E,0,13,0.0
LFEEHYR_1500_1600_E,0,38,0.0
LFEEHYR_1600_1620_E,0,13,0.0
LFEEHYR_1620_1700_E,0,26,0.0
LFEEHYR_1700_1800_E,0,38,0.0
LFEEHYR_1800_1900_E,0,38,0.0
LFEEHYR_1900_1930_E,0,19,0.0
LFEEHYR_1930_2000_E,0,19,0.0
LFEEHYR_2000_2030_E,0,19,0.0
LFEEHYR_2030_2100_E,0,19,0.0
LFEEHYR_2100_2130_E,0,19,0.0
LFEEKD_0520_0600_E,0,24,0.0
LFEEKD_0600_0620_E,0,12,0.0
LFEEKD_0730_0800_E,0,18,0.0
LFEEKD_0800_0900_E,0,36,0.0
LFEEKD_0900_0950_E,0,30,0.0
LFEEKD_0950_1100_E,0,42,0.0
LFEEKD_1100_1200_E,0,36,0.0
LFEEKD_1200_1230_E,0,18,0.0
LFEEKD_1230_1300_E,0,18,0.0
LFEEKD_1300_1345_E,0,27,0.0
LFEEKD_1345_1400_E,0,9,0.0
LFEEKD_1400_1415_E,0,9,0.0
LFEEKD_1415_1500_E,0,27,0.0
LFEEKD_1500_1600_E,0,36,0.0
LFEEKD_1600_1620_E,0,12,0.0
LFEEKD_1700_1800_E,0,36,0.0
LFEEKD_1800_1840_E,0,24,0.0
LFEEKD2F_0000_0100_E,0,8,0.0
LFEEKD2F_0100_0200_E,0,8,0.0
LFEEKD2F_0200_0300_E,0,8,0.0
LFEEKD2F_0300_0400_E,0,8,0.0
LFEEKD2F_0400_0500_E,0,15,0.0
LFEEKD2F_0500_0520_E,0,14,0.0
LFEEKD2F_0620_0700_E,0,27,0.0
LFEEKD2F_0700_0730_E,0,20,0.0
LFEEKD2F_1620_1700_E,0,27,0.0
LFEEKD2F_1840_1900_E,0,14,0.0
LFEEKD2F_1900_2000_E,0,40,0.0
LFEEKD2F_2000_2100_E,0,40,0.0
LFEEKD2F_2100_2130_E,0,20,0.0
LFEEKD2F_2130_2200_E,0,20,0.0
LFEEKD2F_2200_2220_E,0,14,0.0
LFEEKD2F_2220_2300_E,0,27,0.0
LFEEKD2F_2300_2400_E,0,40,0.0
LFEEKF_0950_1100_E,0,39,0.0
LFEEKF_1100_1200_E,0,33,0.0
LFEEKF_1200_1230_E,0,17,0.0
LFEEKF_1345_1400_E,0,9,0.0
LFEEKF_1400_1415_E,0,9,0.0
LFEEKHE_0520_0600_E,0,24,0.0
LFEEKHE_0600_0630_E,0,18,0.0
LFEEKHE_0740_0800_E,0,12,0.0
LFEEKHE_0800_0830_E,0,18,0.0
LFEEKHE_0830_0900_E,0,18,0.0
LFEEKHE_0900_0920_E,0,12,0.0
LFEEKHE_0920_1000_E,0,24,0.0
LFEEKHE_1000_1100_E,0,35,0.0
LFEEKHE_1100_1200_E,0,35,0.0
LFEEKHE_1200_1300_E,0,35,0.0
LFEEKHE_1345_1400_E,0,9,0.0
LFEEKHE_1400_1454_E,0,32,0.0
LFEEKHE_1454_1520_E,0,16,0.0
LFEEKHE_1520_1600_E,0,24,0.0
LFEEKHE_1600_1700_E,0,35,0.0
LFEEKHE_1820_1900_E,0,24,0.0
LFEEKHE_1900_2000_E,0,35,0.0
LFEEKHE_2000_2100_E,0,35,0.0
LFEEKHH_0740_0800_E,0,11,0.0
LFEEKHH_0800_0830_E,0,16,0.0
LFEEKHH_0830_0900_E,0,16,0.0
LFEEKHH_0900_0920_E,0,11,0.0
LFEEKHH_0920_1000_E,0,21,0.0
LFEEKHH_1000_1100_E,0,31,0.0
LFEEKHH_1100_1200_E,0,31,0.0
LFEEKHH_1200_1300_E,0,31,0.0
LFEEKHH_1300_1345_E,0,24,0.0
LFEEKHH_1345_1400_E,0,8,0.0
LFEEKHH_1400_1454_E,0,28,0.0
LFEEKHH_1520_1600_E,0,21,0.0
LFEEKHH_1600_1700_E,0,31,0.0
LFEEKHH_1706_1730_E,0,13,0.0
LFEEKHN_0800_0820_E,0,14,0.0
LFEEKHN_0820_0900_E,0,27,0.0
LFEEKHN_0900_0920_E,0,14,0.0
LFEEKHN_0920_0940_E,0,14,0.0
LFEEKHN_1220_1300_E,0,27,0.0
LFEEKHN_1300_1320_E,0,14,0.0
LFEEKHN_1320_1345_E,0,17,0.0
LFEEKHN_1345_1400_E,0,10,0.0
LFEEKHN_1400_1440_E,0,27,0.0
LFEEKHN_1440_1500_E,0,14,0.0
LFEEKHN_1700_1800_E,0,40,0.0
LFEEKHN_1930_2000_E,0,20,0.0
LFEEKHN_2000_2030_E,0,20,0.0
LFEEKHN_2030_2100_E,0,20,0.0
LFEEKHN_2100_2130_E,0,20,0.0
LFEEKHR_0600_0700_E,0,42,0.0
LFEEKHR_0700_0800_E,0,42,0.0
LFEEKHR_0820_0900_E,0,28,0.0
LFEEKHR_1345_1400_E,0,11,0.0
LFEEKHR_1400_1440_E,0,28,0.0
LFEEKR_0400_0415_E,0,8,0.0
LFEEKR_0430_0500_E,0,15,0.0
LFEEKR_0500_0600_E,0,30,0.0
LFEEKR_0800_0820_E,0,10,0.0
LFEEKR_0900_0920_E,0,10,0.0
LFEEKR_0920_0940_E,0,10,0.0
LFEEKR_0940_1000_E,0,10,0.0
LFEEKR_1000_1110_E,0,35,0.0
LFEEKR_1110_1155_E,0,23,0.0
LFEEKR_1220_1300_E,0,20,0.0
LFEEKR_1300_1320_E,0,10,0.0
LFEEKR_1320_1345_E,0,13,0.0
LFEEKR_1440_1500_E,0,10,0.0
LFEEKR_1500_1600_E,0,30,0.0
LFEEKR_1600_1620_E,0,10,0.0
LFEEKR_1620_1700_E,0,20,0.0
LFEEKR_1700_1800_E,0,30,0.0
LFEEKR_1930_2000_E,0,15,0.0
LFEEKR_2000_2030_E,0,15,0.0
LFEESE_0800_0830_E,0,15,0.0
LFEESE_0830_0900_E,0,15,0.0
LFEESE_0900_0920_E,0,10,0.0
LFEEUF_0950_1100_E,0,40,0.0
LFEEUF_1100_1200_E,0,34,0.0
LFEEUF_1200_1230_E,0,17,0.0
LFEEUF_1345_1400_E,0,9,0.0
LFEEUF_1400_1415_E,0,9,0.0
LFEEUR_0820_0900_E,0,19,0.0
LFEEUR_0900_0920_E,0,10,0.0
LFEEUR_1000_1110_E,0,33,0.0
LFEEUR_1110_1155_E,0,21,0.0
LFEEUR_1155_1217_E,0,11,0.0
LFEEURMN_0000_0100_E,0,20,0.0
LFEEURMN_0100_0200_E,0,20,0.0
LFEEURMN_0200_0300_E,0,20,0.0
LFEEURMN_0300_0400_E,0,20,0.0
LFEEURMN_2130_2200_E,0,21,0.0
LFEEURMN_2200_2220_E,0,14,0.0
LFEEURMN_2220_2300_E,0,28,0.0
LFEEURMN_2300_2400_E,0,42,0.0
LFEEUXE_0520_0600_E,0,24,0.0
LFEEUXE_0600_0630_E,0,18,0.0
LFEEUXE_0740_0800_E,0,12,0.0
LFEEUXE_0800_0830_E,0,18,0.0
LFEEUXE_0830_0900_E,0,18,0.0
LFEEUXE_0900_0920_E,0,12,0.0
LFEEUXE_0920_1000_E,0,24,0.0
LFEEUXE_1000_1100_E,0,35,0.0
LFEEUXE_1100_1200_E,0,35,0.0
LFEEUXE_1200_1300_E,0,35,0.0
LFEEUXE_1345_1400_E,0,9,0.0
LFEEUXE_1400_1454_E,0,32,0.0
LFEEUXE_1454_1520_E,0,16,0.0
LFEEUXE_1520_1600_E,0,24,0.0
LFEEUXE_1600_1700_E,0,35,0.0
LFEEUXE_1820_1900_E,0,24,0.0
LFEEUXE_1900_2000_E,0,35,0.0
LFEEUXE_2000_2100_E,0,35,0.0
LFEEUXH_0740_0800_E,0,12,0.0
LFEEUXH_0800_0830_E,0,17,0.0
LFEEUXH_0920_1000_E,0,23,0.0
LFEEUXH_1000_1100_E,0,34,0.0
LFEEUXH_1100_1200_E,0,34,0.0
LFEEUXH_1200_1300_E,0,34,0.0
LFEEUXH_1300_1345_E,0,26,0.0
LFEEUXH_1345_1400_E,0,9,0.0
LFEEUXH_1400_1454_E,0,31,0.0
LFEEUXH_1520_1600_E,0,23,0.0
LFEEUXH_1600_1700_E,0,34,0.0
LFEEUXH_1706_1730_E,0,14,0.0
LFEEUXKR_1800_1900_E,0,38,0.0
LFEEUXKR_1900_1930_E,0,19,0.0
LFEEUXKR_2030_2100_E,0,19,0.0
LFEEUXKR_2100_2130_E,0,19,0.0
LFEEUXR_0400_0415_E,0,9,0.0
LFEEUXR_0430_0500_E,0,18,0.0
LFEEUXR_0500_0600_E,0,35,0.0
LFEEUXR_0600_0700_E,0,35,0.0
LFEEUXR_0700_0800_E,0,35,0.0
LFEEUXR_0800_0820_E,0,12,0.0
LFEEUXR_0920_0940_E,0,12,0.0
LFEEUXR_0940_1000_E,0,12,0.0
LFEEUXR_1300_1320_E,0,12,0.0
LFEEUXR_1320_1345_E,0,15,0.0
LFEEUXR_1345_1400_E,0,9,0.0
LFEEUXR_1400_1440_E,0,24,0.0
LFEEUXR_1440_1500_E,0,12,0.0
LFEEUXR_1500_1600_E,0,35,0.0
LFEEUXR_1600_1620_E,0,12,0.0
LFEEUXR_1620_1700_E,0,24,0.0
LFEEUXR_1700_1800_E,0,35,0.0
LFEEUXR_1930_2000_E,0,18,0.0
LFEEUXR_2000_2030_E,0,18,0.0
LFEEXH_0830_0900_E,0,14,0.0
LFEEXH_0900_0920_E,0,10,0.0
LFEEXKHH_0520_0600_E,0,21,0.0
LFEEXKHH_0600_0630_E,0,16,0.0
LFEEXR_0820_0900_E,0,22,0.0
LFEEXR_0900_0920_E,0,11,0.0
LFEEXR_1000_1110_E,0,39,0.0
LFEEXR_1110_1155_E,0,25,0.0
LFEEXR_1155_1217_E,0,13,0.0
LFFFAENB_2130_2200_E,0,22,0.0
LFFFAENB_2200_2300_E,0,44,0.0
LFFFAENB_2300_2400_E,0,44,0.0
LFFFAOML_0000_0100_E,0,46,0.0
LFFFAOML_0100_0200_E,0,46,0.0
LFFFAOML_0200_0300_E,0,46,0.0
LFFFAOML_0300_0400_E,0,46,0.0
LFFFAOML_0400_0415_E,0,12,0.0
LFFFAOML_2130_2200_E,0,23,0.0
LFFFAOML_2200_2300_E,0,46,0.0
LFFFAOML_2300_2400_E,0,46,0.0
LFFFAOUS_0415_0500_E,0,26,0.0
LFFFAOUS_0500_0600_E,0,34,0.0
LFFFAOUS_0600_0700_E,0,34,0.0
LFFFAOUS_0700_0800_E,0,34,0.0
LFFFAOUS_0800_0900_E,0,34,0.0
LFFFAOUS_0900_1000_E,0,34,0.0
LFFFAOUS_1000_1100_E,0,34,0.0
LFFFAOUS_1100_1200_E,0,34,0.0
LFFFAOUS_1200_1300_E,0,34,0.0
LFFFAOUS_1300_1400_E,0,34,0.0
LFFFAOUS_1400_1500_E,0,34,0.0
LFFFAOUS_1500_1600_E,0,34,0.0
LFFFAOUS_1600_1700_E,0,34,0.0
LFFFAOUS_1700_1800_E,0,34,0.0
LFFFAOUS_1800_1900_E,0,34,0.0
LFFFAOUS_1900_2000_E,0,34,0.0
LFFFAOUS_2000_2100_E,0,34,0.0
LFFFAOUS_2100_2130_E,0,17,0.0
LFFFAP_0500_0600_E,0,36,0.0
LFFFAP_0600_0700_E,0,36,0.0
LFFFAP_0700_0800_E,0,36,0.0
LFFFAP_0800_0900_E,0,36,0.0
LFFFAP_0900_1000_E,0,36,0.0
LFFFAP_1000_1100_E,0,36,0.0
LFFFAP_1100_1200_E,0,36,0.0
LFFFAP_1200_1300_E,0,36,0.0
LFFFAP_1300_1400_E,0,36,0.0
LFFFAP_1400_1500_E,0,36,0.0
LFFFAP_1500_1600_E,0,36,0.0
LFFFAP_1600_1700_E,0,36,0.0
LFFFAP_1700_1800_E,0,36,0.0
LFFFAP_1800_1900_E,0,36,0.0
LFFFAP_1900_2000_E,0,36,0.0
LFFFAP_2000_2100_E,0,36,0.0
LFFFAP_2100_2130_E,0,18,0.0
LFFFAPTE_0415_0500_E,0,24,0.0
LFFFAR_0500_0600_E,0,33,0.0
LFFFAR_0600_0700_E,0,33,0.0
LFFFAR_0700_0800_E,0,33,0.0
LFFFAR_0800_0900_E,0,33,0.0
LFFFAR_0900_1000_E,0,33,0.0
LFFFAR_1000_1100_E,0,33,0.0
LFFFAR_1100_1200_E,0,33,0.0
LFFFAR_1200_1300_E,0,33,0.0
LFFFAR_1300_1400_E,0,33,0.0
LFFFAR_1400_1500_E,0,33,0.0
LFFFAR_1500_1600_E,0,33,0.0
LFFFAR_1600_1700_E,0,33,0.0
LFFFAR_1700_1800_E,0,33,0.0
LFFFAR_1800_1900_E,0,33,0.0
LFFFAR_1900_2000_E,0,33,0.0
LFFFAR_2000_2100_E,0,33,0.0
LFFFAR_2100_2130_E,0,17,0.0
LFFFARML_0415_0500_E,0,34,0.0
LFFFDGTJ_0000_0100_E,0,38,0.0
LFFFDGTJ_0100_0200_E,0,38,0.0
LFFFDGTJ_0200_0300_E,0,38,0.0
LFFFDGTJ_0300_0400_E,0,38,0.0
LFFFDGTJ_0400_0415_E,0,10,0.0
LFFFDGTJ_2130_2200_E,0,19,0.0
LFFFDGTJ_2200_2300_E,0,38,0.0
LFFFDGTJ_2300_2400_E,0,38,0.0
LFFFDODG_0500_0600_E,0,50,0.0
LFFFDODG_0600_0700_E,0,50,0.0
LFFFDODG_0700_0800_E,0,50,0.0
LFFFDODG_0800_0900_E,0,50,0.0
LFFFDODG_0900_1000_E,0,50,0.0
LFFFDODG_1000_1100_E,0,50,0.0
LFFFDODG_1100_1200_E,0,50,0.0
LFFFDODG_1200_1300_E,0,50,0.0
LFFFDODG_1300_1400_E,0,50,0.0
LFFFDODG_1400_1500_E,0,50,0.0
LFFFDODG_1500_1600_E,0,50,0.0
LFFFDODG_1600_1700_E,0,50,0.0
LFFFDODG_1700_1800_E,0,50,0.0
LFFFDODG_1800_1900_E,0,50,0.0
LFFFDODG_1900_2000_E,0,50,0.0
LFFFDOGS_0415_0500_E,0,34,0.0
LFFFDOGS_2000_2100_E,0,45,0.0
LFFFDOGS_2100_2130_E,0,23,0.0
LFFFHP_0500_0600_E,0,38,0.0
LFFFHP_0600_0700_E,0,38,0.0
LFFFHP_0700_0800_E,0,38,0.0
LFFFHP_0800_0900_E,0,38,0.0
LFFFHP_0900_1000_E,0,38,0.0
LFFFHP_1000_1100_E,0,38,0.0
LFFFHP_1100_1200_E,0,38,0.0
LFFFHP_1200_1300_E,0,38,0.0
LFFFHP_1300_1400_E,0,38,0.0
LFFFHP_1400_1500_E,0,38,0.0
LFFFHP_1500_1600_E,0,38,0.0
LFFFHP_1600_1700_E,0,38,0.0
LFFFHP_1700_1800_E,0,38,0.0
LFFFHP_1800_1900_E,0,38,0.0
LFFFHP_1900_2000_E,0,38,0.0
LFFFHP_2000_2100_E,0,38,0.0
LFFFHP_2100_2130_E,0,19,0.0
LFFFHPKZ_0415_0500_E,0,30,0.0
LFFFLMH_0415_0500_E,0,36,0.0
LFFFLMPT_2000_2100_E,0,40,0.0
LFFFLMPT_2100_2130_E,0,20,0.0
LFFFOGRT_0415_0500_E,0,21,0.0
LFFFOGRT_0500_0600_E,0,28,0.0
LFFFOGRT_0600_0700_E,0,28,0.0
LFFFOGRT_0700_0800_E,0,28,0.0
LFFFOGRT_0800_0900_E,0,28,0.0
LFFFOGRT_0900_1000_E,0,28,0.0
LFFFOGRT_1000_1100_E,0,28,0.0
LFFFOGRT_1100_1200_E,0,28,0.0
LFFFOGRT_1300_1400_E,0,28,0.0
LFFFOGRT_1400_1500_E,0,28,0.0
LFFFOGRT_1500_1600_E,0,28,0.0
LFFFOGRT_1600_1700_E,0,28,0.0
LFFFOGRT_1700_1800_E,0,28,0.0
LFFFOGRT_1800_1900_E,0,28,0.0
LFFFOGRT_1900_2000_E,0,28,0.0
LFFFOGRT_2000_2100_E,0,28,0.0
LFFFOGRT_2100_2130_E,0,14,0.0
LFFFOPKZ_2130_2200_E,0,19,0.0
LFFFOPKZ_2200_2300_E,0,38,0.0
LFFFOPKZ_2300_2400_E,0,38,0.0
LFFFORGY_1200_1300_E,0,32,0.0
LFFFOYOT_0415_0500_E,0,21,0.0
LFFFOYOT_0500_0600_E,0,28,0.0
LFFFOYOT_0600_0700_E,0,28,0.0
LFFFOYOT_0700_0800_E,0,28,0.0
LFFFOYOT_0800_0900_E,0,28,0.0
LFFFOYOT_0900_1000_E,0,28,0.0
LFFFOYOT_1000_1100_E,0,28,0.0
LFFFOYOT_1100_1200_E,0,28,0.0
LFFFOYOT_1300_1400_E,0,28,0.0
LFFFOYOT_1400_1500_E,0,28,0.0
LFFFOYOT_1500_1600_E,0,28,0.0
LFFFOYOT_1600_1700_E,0,28,0.0
LFFFOYOT_1700_1800_E,0,28,0.0
LFFFOYOT_1800_1900_E,0,28,0.0
LFFFOYOT_1900_2000_E,0,28,0.0
LFFFOYOT_2000_2100_E,0,28,0.0
LFFFOYOT_2100_2130_E,0,14,0.0
LFFFRPW_0000_0100_E,0,33,0.0
LFFFRPW_0100_0200_E,0,33,0.0
LFFFRPW_0200_0300_E,0,33,0.0
LFFFRPW_0300_0400_E,0,33,0.0
LFFFRPW_0400_0415_E,0,9,0.0
LFFFSDS_0500_0600_E,0,26,0.0
LFFFSDS_0600_0700_E,0,26,0.0
LFFFSDS_0700_0800_E,0,26,0.0
LFFFSDS_0800_0900_E,0,26,0.0
LFFFSDS_0900_1000_E,0,26,0.0
LFFFSDS_1000_1100_E,0,26,0.0
LFFFSDS_1100_1200_E,0,26,0.0
LFFFSDS_1200_1300_E,0,26,0.0
LFFFSDS_1300_1400_E,0,26,0.0
LFFFSDS_1400_1500_E,0,26,0.0
LFFFSDS_1500_1600_E,0,26,0.0
LFFFSDS_1600_1700_E,0,26,0.0
LFFFSDS_1700_1800_E,0,26,0.0
LFFFSDS_1800_1900_E,0,26,0.0
LFFFSDS_1900_2000_E,0,26,0.0
LFFFTB_0500_0600_E,0,32,0.0
LFFFTB_0600_0700_E,0,32,0.0
LFFFTB_0700_0800_E,0,32,0.0
LFFFTB_0800_0900_E,0,32,0.0
LFFFTB_0900_1000_E,0,32,0.0
LFFFTB_1000_1100_E,0,32,0.0
LFFFTB_1100_1200_E,0,32,0.0
LFFFTB_1300_1400_E,0,32,0.0
LFFFTB_1400_1500_E,0,32,0.0
LFFFTB_1500_1600_E,0,32,0.0
LFFFTB_1600_1700_E,0,32,0.0
LFFFTB_1700_1800_E,0,32,0.0
LFFFTB_1800_1900_E,0,32,0.0
LFFFTE_0500_0600_E,0,28,0.0
LFFFTE_0600_0700_E,0,28,0.0
LFFFTE_0700_0800_E,0,28,0.0
LFFFTE_0800_0900_E,0,28,0.0
LFFFTE_0900_1000_E,0,28,0.0
LFFFTE_1000_1100_E,0,28,0.0
LFFFTE_1100_1200_E,0,28,0.0
LFFFTE_1200_1300_E,0,28,0.0
LFFFTE_1300_1400_E,0,28,0.0
LFFFTE_1400_1500_E,0,28,0.0
LFFFTE_1500_1600_E,0,28,0.0
LFFFTE_1600_1700_E,0,28,0.0
LFFFTE_1700_1800_E,0,28,0.0
LFFFTE_1800_1900_E,0,28,0.0
LFFFTE_1900_2000_E,0,28,0.0
LFFFTE_2000_2100_E,0,28,0.0
LFFFTE_2100_2130_E,0,14,0.0
LFFFTH_0500_0600_E,0,33,0.0
LFFFTH_0600_0700_E,0,33,0.0
LFFFTH_0700_0800_E,0,33,0.0
LFFFTH_0800_0900_E,0,33,0.0
LFFFTH_0900_1000_E,0,33,0.0
LFFFTH_1000_1100_E,0,33,0.0
LFFFTH_1100_1200_E,0,33,0.0
LFFFTH_1200_1300_E,0,33,0.0
LFFFTH_1500_1600_E,0,33,0.0
LFFFTH_1600_1700_E,0,33,0.0
LFFFTH_1700_1800_E,0,33,0.0
LFFFTH_1800_1900_E,0,33,0.0
LFFFTHUZ_1300_1400_E,0,35,0.0
LFFFTHUZ_1400_1500_E,0,35,0.0
LFFFTHUZ_1900_2000_E,0,35,0.0
LFFFTHUZ_2000_2100_E,0,35,0.0
LFFFTHUZ_2100_2130_E,0,18,0.0
LFFFTL_0500_0600_E,0,32,0.0
LFFFTL_0600_0700_E,0,32,0.0
LFFFTL_0700_0800_E,0,32,0.0
LFFFTL_0800_0900_E,0,32,0.0
LFFFTL_0900_1000_E,0,32,0.0
LFFFTL_1000_1100_E,0,32,0.0
LFFFTL_1100_1200_E,0,32,0.0
LFFFTL_1500_1600_E,0,32,0.0
LFFFTL_1600_1700_E,0,32,0.0
LFFFTL_1700_1800_E,0,32,0.0
LFFFTL_1800_1900_E,0,32,0.0
LFFFTM_0500_0600_E,0,24,0.0
LFFFTM_0600_0700_E,0,24,0.0
LFFFTM_0700_0800_E,0,24,0.0
LFFFTM_0800_0900_E,0,24,0.0
LFFFTM_0900_1000_E,0,24,0.0
LFFFTM_1000_1100_E,0,24,0.0
LFFFTM_1100_1200_E,0,24,0.0
LFFFTM_1500_1600_E,0,24,0.0
LFFFTM_1600_1700_E,0,24,0.0
LFFFTM_1700_1800_E,0,24,0.0
LFFFTM_1800_1900_E,0,24,0.0
LFFFTML_1200_1300_E,0,40,0.0
LFFFTML_1300_1400_E,0,40,0.0
LFFFTML_1400_1500_E,0,40,0.0
LFFFTML_1900_2000_E,0,40,0.0
LFFFTML_2000_2100_E,0,40,0.0
LFFFTML_2100_2130_E,0,20,0.0
LFFFTN_0500_0600_E,0,30,0.0
LFFFTN_0600_0700_E,0,30,0.0
LFFFTN_0700_0800_E,0,30,0.0
LFFFTN_0800_0900_E,0,30,0.0
LFFFTN_0900_1000_E,0,30,0.0
LFFFTN_1000_1100_E,0,30,0.0
LFFFTN_1100_1200_E,0,30,0.0
LFFFTN_1300_1400_E,0,30,0.0
LFFFTN_1400_1500_E,0,30,0.0
LFFFTN_1500_1600_E,0,30,0.0
LFFFTN_1600_1700_E,0,30,0.0
LFFFTN_1700_1800_E,0,30,0.0
LFFFTN_1800_1900_E,0,30,0.0
LFFFTNTB_0415_0500_E,0,30,0.0
